Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
29,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.12492899125252066,0.049158903530647294,0.05270234891190127,0.12492899125252066,inf
30,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.025235967538180536,0.014455885969272475,0.10820034033269328,inf
31,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.025235967538180536,0.014455885969272475,0.10820034033269328,inf
32,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269325,0.025235967538180533,0.014455885969272478,0.10820034033269325,inf
33,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269325,0.025235967538180533,0.014455885969272473,0.10820034033269325,7.818282558872712e+29
1,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.11651752592929064,0.032393419977560595,0.019188857180862145,0.11651752592929064,inf
2,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.09860627051803524,0.02323758881034423,0.013609676576113358,0.09860627051803524,inf
3,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.06207170214523156,0.011718734972173574,0.006659037732562071,0.06207170214523156,inf
4,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.062071702145231555,0.011370204405461987,0.006460560928699801,0.062071702145231555,inf
5,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.09260510223745519,0.018553463563985597,0.010492298798867124,0.09260510223745519,inf
6,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.14680137165431284,0.0616100321745483,0.06550085091517147,0.14680137165431284,inf
7,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.0664963454669337,0.03534888853166164,0.02685475932689555,0.0664963454669337,inf
8,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.09100368894486542,0.0334712541887221,0.020905735697863075,0.09100368894486542,inf
9,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.2247178662619839,0.10609464590246469,0.07455655966495502,0.2247178662619839,inf
10,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.20752121487415603,0.09155046174364771,0.06033501864052505,0.20752121487415603,inf
11,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.12119522501875443,0.04755483876362448,0.030569880695931115,0.12119522501875443,inf
12,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.20331953420188714,0.09052345034742491,0.06053387470751066,0.20331953420188714,inf
13,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.16779171742407037,0.07672399228893566,0.052049577212668764,0.16779171742407037,inf
14,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.13613332679509152,0.050479067178837995,0.03206283830124746,0.13613332679509152,inf
15,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.06207170214523156,0.011370204405461987,0.0064605609286998,0.06207170214523156,inf
16,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.11739128452363747,0.08446407127161912,0.10449088334387464,0.11739128452363747,inf
17,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.13579264998382648,0.08774215045862264,0.07411349580628179,0.13579264998382648,inf
18,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.07489629144040909,0.0289517234524408,0.037392879952127644,0.07489629144040909,inf
19,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.06742438867438867,0.048595110775305574,0.052836302174537476,0.06742438867438867,inf
20,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.06207170214523156,0.011370204405461987,0.006460560928699801,0.06207170214523156,inf
21,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.06207170214523156,0.011370204405461987,0.006460560928699801,0.06207170214523156,inf
22,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.06207170214523156,0.011370204405461984,0.0064605609286998,0.06207170214523156,inf
23,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.06207170214523156,0.011370204405461984,0.0064605609286998,0.06207170214523156,inf
24,7,15,512,100,5,16,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.062071702145231555,0.011370204405461984,0.0064605609286998,0.062071702145231555,inf
1,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.11651752592929064,0.032393419977560595,0.019188857180862145,0.11651752592929064,inf
2,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.08331166250283897,0.018882813093593288,0.010737376164453019,0.08331166250283897,inf
3,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09260510223745519,0.021058154578832085,0.012166211903793517,0.09260510223745519,inf
4,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.08331166250283897,0.019125728046874093,0.010896261789670653,0.08331166250283897,inf
5,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10246727437903909,0.032646504844831545,0.020328687144798716,0.10246727437903909,inf
6,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.12844121432356725,0.05950032464318179,0.06080132626351114,0.12844121432356725,inf
7,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.04258322493616611,0.010354717515842835,0.006021032491620727,0.04258322493616611,inf
8,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.11939955712014536,0.04625762156843181,0.03441903176712513,0.11939955712014536,inf
9,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09260510223745519,0.018553463563985597,0.01049229879886712,0.09260510223745519,inf
10,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09059729420023539,0.046317871514134225,0.040833351948336746,0.09059729420023539,inf
11,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09260510223745519,0.018553463563985597,0.010492298798867124,0.09260510223745519,inf
12,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.19685832318185262,0.143557299526865,0.16950108742782063,0.19685832318185262,inf
13,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.025235967538180536,0.014455885969272478,0.10820034033269328,inf
14,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.20253704430175018,0.10324501208298477,0.09366434758144764,0.20253704430175018,inf
15,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.025235967538180543,0.014455885969272475,0.10820034033269328,inf
16,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.19748880756233697,0.11858616130294165,0.12036352856205798,0.19748880756233697,inf
17,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269325,0.025235967538180533,0.014455885969272478,0.10820034033269325,inf
18,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.2536169553816613,0.17831210397862324,0.21384270621928186,0.2536169553816613,inf
19,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.025235967538180536,0.014455885969272478,0.10820034033269328,inf
20,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.17680412459824227,0.10684536980380052,0.10789563051786122,0.17680412459824227,inf
21,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.24464494765965356,0.1447705822760856,0.13215557777090284,0.24464494765965356,inf
22,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.112664626046979,0.03489872770190499,0.02590482724308674,0.112664626046979,9.343600468298511e+27
23,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.22937114157702393,0.1358778389256787,0.11738780835650466,0.22937114157702393,inf
24,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.026600820149967334,0.015375284943843024,0.10820034033269328,7.662854369073449e+30
25,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.20283466334936925,0.10239973422963466,0.07432431306306088,0.20283466334936925,inf
26,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.02726884436830806,0.015817100259970133,0.10820034033269328,inf
27,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.24078449438743557,0.13037989888830223,0.10790507778007777,0.24078449438743557,inf
28,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.02653211373727596,0.015310892319926593,0.10820034033269328,inf
29,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.14295689405983522,0.056319661300398685,0.04256827745522235,0.14295689405983522,inf
30,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.2271856912298089,0.112151591002598,0.08930949326222436,0.2271856912298089,1.0537533169444944e+27
31,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.025235967538180543,0.014455885969272475,0.10820034033269328,inf
32,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.15470681147151735,0.10284704062750281,0.09210470937886903,0.15470681147151735,1.3245681375844807e+32
33,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10820034033269328,0.025235967538180533,0.014455885969272475,0.10820034033269328,inf
1,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.11651752592929064,0.032393419977560595,0.019188857180862145,0.11651752592929064,inf
2,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.09860627051803524,0.023237588810344233,0.013609676576113356,0.09860627051803524,inf
3,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.06207170214523156,0.011727735548210442,0.006663838039781733,0.06207170214523156,inf
4,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.062071702145231555,0.011370204405461984,0.0064605609286998,0.062071702145231555,inf
5,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.09260510223745518,0.0185534635639856,0.010492298798867122,0.09260510223745518,inf
6,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.11651752592929064,0.032393419977560595,0.019188857180862145,0.11651752592929064,inf
7,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.05880081762434704,0.03311277977701068,0.03806381411423428,0.05880081762434704,inf
8,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.02750246044363691,0.016714520243932007,0.014490634091474427,0.02750246044363691,inf
9,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.19760524848760141,0.08650667912024336,0.056735121762980734,0.19760524848760141,inf
10,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.15429642495818968,0.06357300184814642,0.0447819756649776,0.15429642495818968,inf
11,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.09451790790026084,0.027270957329437094,0.016179784623089576,0.09451790790026084,inf
12,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.13167699880935174,0.04726984794985315,0.03129855335470108,0.13167699880935174,inf
13,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.13999433065609537,0.05309373605184364,0.03383416596240856,0.13999433065609537,inf
14,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.1659841860577155,0.10279358963757124,0.08918111508152211,0.1659841860577155,inf
15,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.10181760542054659,0.06501473533095557,0.07573664717165665,0.10181760542054659,inf
16,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.1621231821967116,0.11120854698668979,0.10702987972897683,0.1621231821967116,inf
17,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.04980733693968988,0.009701042924504721,0.005553902710296013,0.04980733693968988,inf
18,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.1701858667299844,0.11584093479195076,0.11276289498333003,0.1701858667299844,inf
19,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.13200404854816622,0.0865208980277735,0.10299318700283774,0.13200404854816622,inf
20,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.1701858667299844,0.11384703378327143,0.10921859977236817,0.1701858667299844,inf
21,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.1278023678758973,0.08624843800485572,0.10343463327658751,0.1278023678758973,inf
22,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.07254789262142204,0.028347382373423363,0.05505388331512563,0.07254789262142204,inf
23,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.1743875474022533,0.09144112950063173,0.07196179650605738,0.1743875474022533,inf
24,7,15,512,100,5,16,0.0001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,15,0.0,0.1743875474022533,0.09227502261900758,0.07290594185938006,0.1743875474022533,inf
1,7,15,512,100,5,32,0.0001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09260510223745519,0.018553463563985597,0.010492298798867122,0.09260510223745519,inf
