Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
8,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.0938093321663995
9,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.093886034829276
10,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.093924897057669
11,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.093845537730625
12,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.014502896798911978,0.008358163096453864,0.0680927260339025,7.0938624654497415
13,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.01450289679891198,0.008358163096453864,0.06809272603390251,7.09394679750715
14,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.01450289679891198,0.008358163096453864,0.0680927260339025,7.093908037458148
15,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.0939351831163675
16,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.9,0.99,15,0.0,0.0680927260339025,0.01450289679891198,0.008358163096453864,0.0680927260339025,7.093946218490601
1,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.0545375312287077,0.02158030531641266,0.016436088603580864,0.0545375312287077,7.094688722065517
2,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.12126936523995346,0.052699791001578226,0.03472660809863952,0.12126936523995346,7.097566604614258
3,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.07761653555771204,0.02289169745496695,0.015207963462180871,0.07761653555771204,7.100782598767962
4,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.100921630859375
5,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.06809272603390251,0.01450289679891198,0.008358163096453864,0.06809272603390251,7.102763516562326
6,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.06809272603390251,0.014502896798911978,0.008358163096453864,0.06809272603390251,7.097235713686262
7,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.1693636742166154,0.10393335750854726,0.11862291319896134,0.1693636742166154,7.177755185535976
8,7,15,512,100,5,32,0.01,0.1,10,1.0,fedadam,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.99,15,0.0,0.15301873206284972,0.07989302440162639,0.06258800658030904,0.15301873206284972,7.493076528821673
