Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
79,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8470372645372646,0.8498536847968665,0.9009379265629265,0.8470372645372646,2.812623345851898
80,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.858313882063882,0.8577797296547296,0.9027334152334152,0.858313882063882,2.843427769343058
81,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8515980753480754,0.857943776068776,0.9103616400491401,0.8515980753480754,2.765687628587087
82,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.858503276003276,0.862838050963051,0.9140402334152334,0.858503276003276,2.735768667856852
83,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8537530712530712,0.8547121978371978,0.9074012080262082,0.8537530712530712,2.7463958422342936
84,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8699692874692875,0.871084709209709,0.9203332309582309,0.8699692874692875,2.8877488215764364
85,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8578480753480754,0.8606764138014137,0.9083635339885339,0.8578480753480754,2.763150831063588
86,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8349160524160524,0.8443804375054376,0.9008369164619164,0.8349160524160524,2.9328818281491595
87,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8699692874692875,0.8701360450792268,0.9161918168168169,0.8699692874692875,2.8134121378262837
88,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8463820638820639,0.8549942449374267,0.9136866980616981,0.8463820638820639,2.8567584355672198
89,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8699692874692875,0.8708706639956638,0.9182120188370189,0.8699692874692875,2.804963167508443
90,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8671283783783785,0.8710721922653741,0.9180857562107562,0.8671283783783785,2.7757806062698362
91,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.864753276003276,0.8672835116585118,0.9141381722631723,0.864753276003276,2.770601236820221
92,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8701586814086815,0.8700367294117293,0.9184176465426465,0.8701586814086815,2.790265953540802
93,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8699692874692875,0.8702418651850469,0.9178584834834835,0.8699692874692875,2.9812439123789467
94,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8699692874692875,0.8736484417734417,0.9244620188370188,0.8699692874692875,2.8894185940424597
95,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8554729729729731,0.8602238133488133,0.9140023546273545,0.8554729729729731,2.8778743028640745
96,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8617229729729731,0.8690267234017233,0.9227523546273545,0.8617229729729731,2.85183158715566
97,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8755640868140867,0.8766036434786434,0.9200569644319645,0.8755640868140867,2.7249505162239074
98,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8517874692874694,0.8564210963642782,0.918653938028938,0.8517874692874694,2.829461391766866
99,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.858313882063882,0.8594920554295553,0.913768854081354,0.858313882063882,2.9442876497904455
100,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,30,0.0,0.8615335790335792,0.858881822006822,0.9047599303849305,0.8615335790335792,3.0462031682332356
1,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.051606265356265356,0.005330050873529134,0.0028164115977575748,0.051606265356265356,6.994879865646363
2,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.051606265356265356,0.005330050873529135,0.0028164115977575748,0.051606265356265356,6.986367193857829
3,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.06069717444717444,0.01991143786598332,0.0391997252537985,0.06069717444717444,6.979127550125122
4,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.05701167076167076,0.012566437057283738,0.01364345485723327,0.05701167076167076,6.9680956363677975
5,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.10643222768222768,0.06502682210866131,0.06994695329922603,0.10643222768222768,6.9509860833485915
6,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.13673525798525799,0.09875290279126372,0.11550054112554112,0.13673525798525799,6.9392553647359225
7,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.1276443488943489,0.08789103738394377,0.1154788961038961,0.1276443488943489,6.929046614964802
8,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.13673525798525799,0.08665121317629153,0.09711948756639617,0.13673525798525799,6.91920952796936
9,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.15188677313677315,0.10253170047057195,0.12515694628633225,0.15188677313677315,6.900428692499796
10,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.22461404586404585,0.1688937617908206,0.16975491130246562,0.22461404586404585,6.866139698028564
11,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.21360667485667487,0.15451822739255894,0.17487960700789648,0.21360667485667487,6.843580309549966
12,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.27360667485667484,0.21297195971837118,0.22522380717233662,0.27360667485667484,6.808998028437296
13,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.350489352989353,0.30559046055577155,0.37230116145557324,0.350489352989353,6.755074246724448
14,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.4079289516789517,0.36212143647939093,0.4136743185493185,0.4079289516789517,6.705867099761963
15,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.42901208026208026,0.3801994262448808,0.4494999366249366,0.42901208026208026,6.629421742757162
16,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.48230036855036856,0.43017878378673835,0.46700112734487736,0.48230036855036856,6.564343277613323
17,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.49563370188370187,0.4413652576406763,0.46106039242937635,0.49563370188370187,6.485164960225424
18,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.5166001228501228,0.46181920519988695,0.47961598195973193,0.5166001228501228,6.3917784531911215
19,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.5878388615888616,0.5424436167617986,0.6121704025454026,0.5878388615888616,6.2782251834869385
20,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.6308619983619983,0.5849151658299385,0.6608387250887251,0.6308619983619983,6.179406515757242
21,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.6537940212940212,0.615373620998621,0.6893753631878632,0.6537940212940212,6.087302494049072
22,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.6958927108927109,0.6675479194911013,0.7234699297511797,0.6958927108927109,5.95560941696167
23,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.6937868550368551,0.6556216411898229,0.6964570963008463,0.6937868550368551,5.831783628463745
24,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7099232186732187,0.6763695176820177,0.7354821684509184,0.7099232186732187,5.693872006734212
25,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7256807944307945,0.6948510979192797,0.7418832326644826,0.7256807944307945,5.554312785466513
26,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.755707411957412,0.7259648459648459,0.7586313728501228,0.755707411957412,5.406968625386556
27,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7500634725634725,0.7223585749210748,0.7665025849713349,0.7500634725634725,5.276778523127239
28,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7563134725634726,0.7242933692933693,0.7571288475975977,0.7563134725634726,5.161748313903809
29,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7869461506961507,0.7845025295025294,0.8878427664677664,0.7869461506961507,5.031606721878052
30,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7684346846846847,0.7454309354309354,0.8075707667895168,0.7684346846846847,4.901375150680542
31,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7895976658476659,0.7738820188820188,0.8440329562517063,0.7895976658476659,4.744818687438965
32,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7811619574119574,0.7673741773741775,0.8356945041632541,0.7811619574119574,4.658604796727499
33,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7951924651924651,0.7847115787740788,0.8418718361218362,0.7951924651924651,4.488489421208699
34,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.7984121621621622,0.7922264597264598,0.8842960785460786,0.7984121621621622,4.365553077061971
35,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8392495904995905,0.8428597941097941,0.9010849128349128,0.8392495904995905,4.273501817385356
36,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8250296887796887,0.8273342517092518,0.8891654040404042,0.8250296887796887,4.171901456514994
37,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8545485257985259,0.8590113752613753,0.9111216898716898,0.8545485257985259,4.094549719492595
38,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8435902948402948,0.8525550786914422,0.9100630386880386,0.8435902948402948,3.8991097291310624
39,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8595751433251433,0.8630178736428735,0.9123989898989899,0.8595751433251433,3.866438364982605
40,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8444236281736283,0.8519593125843125,0.919566417066417,0.8444236281736283,3.7989871184031165
41,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.841961506961507,0.8507530095030095,0.9056693381693381,0.841961506961507,3.708434136708578
42,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8411660524160525,0.8533809532673169,0.9199082036582036,0.8411660524160525,3.612841900189718
43,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8474160524160524,0.8613958700322335,0.9322867672867673,0.8474160524160524,3.594769223531087
44,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8708138820638821,0.8816550441550441,0.9281301187551186,0.8708138820638821,3.4388959646224975
45,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8580374692874694,0.8733716508716508,0.9323598923598924,0.8580374692874694,3.4056067784627273
46,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8470372645372646,0.8535467166717166,0.9077124283374284,0.8470372645372646,3.3931894620259597
47,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8859162571662573,0.8853749328749329,0.9305163117663117,0.8859162571662573,3.292695840199788
48,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8826965601965602,0.8843741206241207,0.9298630489255488,0.8826965601965602,3.2159819682439172
49,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8712796887796888,0.873945947070947,0.9234700040950041,0.8712796887796888,3.1865305264790855
50,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8731889844389844,0.8774702912202912,0.9171324733824733,0.8731889844389844,3.0807223876317344
51,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8621887796887797,0.8689956514956515,0.9185736223236225,0.8621887796887797,3.1070910771687825
52,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8640980753480754,0.8682248607248608,0.9165264127764127,0.8640980753480754,3.0150762875874837
53,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8438175675675677,0.8506571872196872,0.8999047911547912,0.8438175675675677,3.0468960841496786
54,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8762192874692876,0.8828088803088802,0.9331174681174682,0.8762192874692876,2.932599679629008
55,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8887192874692875,0.8941952791952792,0.9357309582309583,0.8887192874692875,2.922126070658366
56,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8822798935298936,0.8863834654459655,0.9299167105417107,0.8822798935298936,2.804981009165446
57,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8643253480753481,0.8725312065937064,0.9299230236730237,0.8643253480753481,2.809291450182597
58,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.864753276003276,0.8740659515659516,0.93066439003939,0.864753276003276,2.7521410624186196
59,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8697798935298936,0.8702872352872353,0.9156458772083772,0.8697798935298936,2.8723212003707888
60,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8762192874692876,0.8812257024757025,0.9260434582309582,0.8762192874692876,2.732666142781576
61,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8706244881244881,0.871521849021849,0.9225687375687377,0.8706244881244881,2.7147659778594972
62,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8708138820638821,0.874672720922721,0.9202608005733006,0.8708138820638821,2.6775917768478394
63,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8820904995904997,0.8841574004074004,0.9285623976248976,0.8820904995904997,2.6482996940612793
64,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8822798935298936,0.884477866977867,0.9316968673218673,0.8822798935298936,2.7098073959350586
65,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8699692874692875,0.8711233823733824,0.917863321925822,0.8699692874692875,2.5587130745251976
66,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8635298935298936,0.8635006844381843,0.9129468673218673,0.8635298935298936,2.680830156803131
67,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8699692874692875,0.8735807235807235,0.9169443591318591,0.8699692874692875,2.589853024482727
68,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8697798935298936,0.8704878604878605,0.9171815037440038,0.8697798935298936,2.6801027139027913
69,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8947798935298936,0.8960632573132573,0.932077337077337,0.8947798935298936,2.658719833691915
70,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8697798935298936,0.8704137135387136,0.9159677006552007,0.8697798935298936,2.822914087772369
71,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8706244881244881,0.8714776139776139,0.9234737334737335,0.8706244881244881,2.7246490240097043
72,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8794389844389846,0.8780023205023205,0.9127587530712532,0.8794389844389846,2.656850179036458
73,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8697798935298936,0.8699573999574,0.9148134213759214,0.8697798935298936,2.6315722425778705
74,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8790601965601967,0.8759773206648207,0.9193864075114074,0.8790601965601967,2.6830363909403485
75,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8760298935298936,0.8766923457548458,0.9232227682227683,0.8760298935298936,2.619776479403178
76,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8760298935298936,0.8781465906465907,0.9190565037440038,0.8760298935298936,2.5640709956487022
77,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8822798935298936,0.8849881415506416,0.9331101556101556,0.8822798935298936,2.5599862893422443
78,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8706244881244881,0.8700793407043406,0.913504701942202,0.8706244881244881,2.485950191815694
79,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.881435298935299,0.8841756244881246,0.9323588686088685,0.881435298935299,2.470996880531311
80,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8643744881244881,0.8641859473109473,0.9104529001404001,0.8643744881244881,2.630414585272471
81,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8760298935298936,0.877044841107341,0.9255417105417105,0.8760298935298936,2.621194597085317
82,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.890526208026208,0.8858194639444641,0.9233892740142741,0.890526208026208,2.429298051198324
83,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8723443898443899,0.869737962862963,0.912291812916813,0.8723443898443899,2.6468727827072143
84,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8760298935298936,0.8762578693828693,0.9212423218673219,0.8760298935298936,2.6134494304656983
85,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8723443898443899,0.871567448129948,0.9121872440622442,0.8723443898443899,2.714013202985128
86,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8669389844389844,0.8685292438417438,0.9192536855036856,0.8669389844389844,2.493064065774282
87,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8697798935298936,0.8694023325273325,0.9135352682227682,0.8697798935298936,2.7511764407157897
88,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8876852989352988,0.8883439445939445,0.9272547019422019,0.8876852989352988,2.493741238117218
89,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8768744881244881,0.8782892895392894,0.919617884930385,0.8768744881244881,2.5884386698404946
90,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8760298935298936,0.8771845468720467,0.9258635339885339,0.8760298935298936,2.581573494275411
91,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8788708026208025,0.8750079050079049,0.9148134213759214,0.8788708026208025,2.531272824605306
92,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8608783783783783,0.8587386293636292,0.9038843673218674,0.8608783783783783,2.4876356879870096
93,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8799047911547913,0.8781970885095884,0.9180069030069031,0.8799047911547913,2.435623304049174
94,5,10,512,100,5,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.881435298935299,0.8813174069424068,0.9253667588042589,0.881435298935299,2.6541810790697733
